日	4	1	象形 Pictographic	5	ニチ、ジツ、ひ、か		nichi, jitsu	hi, ka	day; Sunday	sun; time; day, date	2	4
凍	10	7	形声 Phonetic	2	トウ、こお-る、こご-える		too	koo(ru), kogo(eru)	freeze, be frozen over; congeal	freeze, be frozen over; congeal. freeze, be chilled, be frozen	3	6
鳴	14	2	会意 Com. Ideographic	3	メイ、な-く、な-る、な-らす		mei	na(ku), na(ru), na(rasu)	(animals and birds) cry, bark, chirp, etc,	(animals and birds) cry, bark, chirp, etc. sound, ring, roar; (thunder) rumbles; (clocks) strike; boom; resound, echo; be famous; (fingers) itch for; sonorous, ringing, squeaky. blow (a whistle), beat (drums), clank, clink, clap, crack (a whip), smack (lips), cluck (one's tongue), honk; air (grievances); attain (celebrity)	1	25
皆	9	7	会意 Com. Ideographic	3	カイ、みな	みんな	kai	mina	all, everybody, everything	all, everybody, everything	3	3
慣	14	5	形声 Phonetic	3	カン、な-れる、な-らす		kan	na(reru), na(rasu)	experience; become a habit	tame, charm (animals); train, exercise, drill; habituate, accustom to; get used to, become experienced; be tamed; get too familiar, mature	2	12
炭	9	3	会意 Com. Ideographic	2	タン、すみ		tan	sumi	charcoal; coal	charcoal	2	1
勉	10	3	形声 Phonetic	4	ベン	つと	ben	-	serve, fill a post, serve under; exert oneself, endeavor, work, be diligent; play (the part of)	-	8	0
泊	8	7	形声 Phonetic	2	ハク、と-まる、と-める		haku	to(maru), to(meru)	(three-day) stay	stay at, put up at; ride at anchor. lodge a person	1	4
臣	7	4	象形 Pictographic	2	シン、ジン	おみ	shin, jin	-	retainer, subject	-	2	0
沈	7	7	形声 Phonetic	2	チン、しず-む、しず-める	ジン	chin	shizu(mu), shizu(meru)	aloes	sink, be submerged; subside, cave in; feel depressed, be overcome with. submerge, immerse	1	8
毒	8	4	象形 Pictographic	2	ドク		doku	-	poison; virus, venom, germ, toxin; harm, injury; malice, spite	-	9	0
砂	9	6	形声 Phonetic	2	サ、シャ、すな		sa, sha	suna	sand	sand	1	1
純	10	6	形声 Phonetic	2	ジュン		jun	-	purity, innocence; net (profit)	-	3	0
昼	9	2	会意 Com. Ideographic	4	チュウ、ひる		chuu	hiru	daytime, midday	daytime, midday, noon	2	3
晴	12	2	形声 Phonetic	3	セイ、は-れる、は-らす		sei	ha(reru), ha(rasu)	clear up, (doubts) vanish, be refreshed	clear up; (doubts) vanish; be refreshed. dispel, clear away (gloom); refresh (oneself)	3	6
昔	8	3	仮借 Loan	3	セキ、[シャク]、むかし		seki, [shaku]	mukashi	antiquity, old times	antiquity, old times	2	2
孫	10	4	会意 Com. Ideographic	2	ソン、まご		son	mago	descendants	grandchild	1	1
腹	13	6	形声 Phonetic	3	フク、はら		fuku	hara	belly, stomach	abdomen, belly, bowels, stomach; heart, mind; intention; courage, spirit, pluck; anger; womb; thickest or widest part	2	13
煙	13	7	形声 Phonetic	3	エン、けむ-る、けむり、けむ-い		en	kemu(ru), kemuri, kemu(i)	smoke	smoke, smolder, be smoky; smoky; fumes; spray	1	6
魚	11	2	象形 Pictographic	4	ギョ、うお、さかな		gyo	uo, sakana	fish	fish	1	1
恵	10	7	形声 Phonetic	2	ケイ、エ、めぐ-む		kei, e	megu(mu)	blessing, grace, favor; kindness, mercy, benevolence, charity	bless; show mercy to, render benevolence to	7	3
怖	8	7	形声 Phonetic	3	フ、こわ-い		fu	kowa(i)	fear, be frightened; be timid; get nervous	fearful, frightful, terrible, weird	4	4
冊	5	6	象形 Pictographic	2	サツ、サク		satsu, saku	-	volume, book, letter; book counter	-	4	0
衣	6	4	象形 Pictographic	2	イ、ころも	エ、きぬ、き、ぎぬ、ぎ	i	koromo	garment	clothes, robe; dressing; frosting; coating	1	5
涙	10	7	形声 Phonetic	2	ルイ、なみだ		rui	namida	tear, sympathy	tear, sympathy	2	2
疲	10	7	形声 Phonetic	3	ヒ、つか-れる		hi	tsuka(reru)	get tired, grow weary	get tired, grow weary	2	2
礼	5	3	形声 Phonetic	3	レイ、ライ	あや	rei, rai	-	salutation, salute, bow, courtesy, propriety, ceremony, thanks, appreciation, remuneration, return present	-	10	0
箱	15	3	形声 Phonetic	3	はこ		-	hako	-	box, case, chest, bin, coffer, railway car	0	6
尊	12	6	会意 Com. Ideographic	2	ソン、たっと-い、とうと-い、たっと-ぶ、とうと-ぶ	みこと	son	tatto(i), tooto(i), tatto(bu), tooto(bu)	value, prize, esteem; respect, honor, revere	value, prize, esteem; respect, honor, revere; valuable, precious; noble, exalted, priceless, sacred	6	12
眠	10	7	形声 Phonetic	3	ミン、ねむ-る、ねむ-い		min	nemu(ru), nemu(i)	sleep	sleep, die. sleepy, drowsy, lethargic	1	5
粉	10	4	形声 Phonetic	2	フン、こ、こな		fun	ko,kona	dust, powder	flour, meal, powder	2	3
掘	11	7	形声 Phonetic	2	クツ、ほ-る		kutsu	ho(ru)	dig, delve; core; excavate; sink (wells); dig up; scoop out; pick (the ear); probe	dig, delve; core; excavate; sink (wells); dig up; scoop out; pick (the ear); probe	9	9
吹	7	7	会意 Com. Ideographic	3	スイ、ふ-く		sui	fu(ku)	breathe, blow; play (a wind instrument); emit; smelt; mint; brag	breathe, blow; play (a wind instrument); emit; smelt; mint; brag	7	7
較	13	7	形声 Phonetic	2	カク	コウ、くら	kaku	-	compare, balance, contrast	-	3	0
耳	6	1	象形 Pictographic	4	ジ、みみ		ji	mimi	ear	ear; edge, border; loop; selvage; bread crusts	1	6
泉	9	6	象形 Pictographic	2	セン、いずみ		sen	izumi	spring, fountain (head), source	spring, fountain (head), source	3	3
城	9	6	形声 Phonetic	2	ジョウ、しろ	セイ	joo	shiro	castle	castle, citadel	1	2
河	8	5	形声 Phonetic	2	カ、かわ		ka	kawa	river, stream	river, stream	2	2
腰	13	7	形声 Phonetic	2	ヨウ、こし		yoo	koshi	hips, waist, loins, pelvic region; small of the back; haunch; lower-panel wainscoting (lower wall only); stem (of a wine glass)	hips, waist, loins, pelvic region; small of the back; haunch; lower-panel wainscoting (lower wall only); stem (of a wine glass)	8	8
軟	11	7	形声 Phonetic	2	ナン、やわ-らか、やわ-らかい		nan	yawa(raka), yawa(rakai)	soft	soft	1	1
貯	12	4	形声 Phonetic	2	チョ	たくわ	cho	-	store, lay in stock, save, keep, wear (a mustache)	-	5	0
奥	12	7	会意 Com. Ideographic	2	オウ、おく		oo	oku	heart, interior	heart, interior	2	2
緑	14	3	形声 Phonetic	2	リョク、[ロク]、みどり		ryoku, [roku]	midori	green, verdure	green, verdure	2	2
頂	11	6	形声 Phonetic	3	チョウ、いただ-く、いただき		choo	itada(ku), itadaki	head; top of the head; top, summit, peak; spire	be crowned with, wear; live under (a ruler); install (a president); receive, accept; buy; take, eat, drink	6	10
喫	12	7	形声 Phonetic	2	キツ		kitsu	-	eat, drink, smoke; receive (a blow, etc.)	-	4	0
卵	7	6	象形 Pictographic	2	ラン、たまご		ran	tamago	ovum	egg, spawn, roe; (an expert) in the making	1	4
黄	11	2	象形 Pictographic	2	コウ、オウ、き、[こ]		koo, oo	ki, [ko]	yellow	yellow. turn yellow. yellow tint	1	3
清	11	4	形声 Phonetic	2	セイ、[ショウ]、きよ-い、きよ-まる、きよ-める	シン、すず、す	sei, [shoo]	kiyo(i), kiyo(maru), kiyo(meru)	China, Manchu (dynasty)	purify, cleanse; consecrate; exorcise. be purified, be cleaned. clean, clear; pure, innocent; noble	2	11
荒	9	7	形声 Phonetic	2	コウ、あら-い、あ-れる、あ-らす	すさ	koo	ara(i), a(reru), a(rasu)	rough, rude, wild, harsh, violent, gruff, fierce	rough, rude, wild, harsh, violent, gruff, fierce. be ruined, become stormy; tear around; get chapped. lay waste	7	12
掃	11	7	形声 Phonetic	2	ソウ、は-く		soo	ha(ku)	sweep; brush; gather up	sweep; brush; gather up	3	3
漢	13	3	形声 Phonetic	4	カン		kan	-	Han (Dynasty); (old name for China), masculine suffix	-	3	0
羽	6	2	象形 Pictographic	2	ウ、は、はね	わ	u	ha, hane	feather	feather; plumage, wing; blade, paddle, fan	1	6
袋	11	7	形声 Phonetic	2	タイ、ふくろ		tai	fukuro	bag; bag counter	bag, sack, pouch	2	3
郊	9	7	形声 Phonetic	2	コウ		koo	-	suburbs; rural area	-	2	0
姉	8	2	形声 Phonetic	4	シ、あね		shi	ane	elder sister	elder sister	1	1
妹	8	2	形声 Phonetic	4	マイ、いもうと		mai	imooto	younger sister	younger sister	1	1
鋭	15	7	形声 Phonetic	2	エイ、するど-い		ei	surudo(i)	sharpness; edge; (sharp) weapon; picked men (soldiers), the pick	pointed, sharp; violent, scathing; keen (sense); sharp (ear); penetrating (eye); shrewd	5	8
湯	12	3	形声 Phonetic	2	トウ、ゆ	タン	too	yu	hot water	hot water, hot bath, hot spring	1	3
干	3	6	象形 Pictographic	2	カン、ほ-す、ひ-る		kan	ho(su), hi(ru)	parch, get dry; ebb, recede	parch, get dry; ebb, recede; dry; desiccate; drain (off); drink up; dry up	4	6
虫	6	1	会意 Com. Ideographic	2	チュウ、むし		chuu	mushi	worm, vermin, bug, insect; temper; nervousness, peevishness; bad company	worm, vermin, bug, insect; temper; nervousness, peevishness; bad company	8	8
塩	13	4	形声 Phonetic	2	エン、しお		en	shio	salt	salt, seasoning	1	2
珍	9	7	形声 Phonetic	2	チン、めずら-しい		chin	mezura(shii)	rare, curious, strange	new, novel, rare, strange, curious, unusual; nice (gift)	3	7
毛	4	2	象形 Pictographic	2	モウ、け	モ	moo	ke	hair, tenth of a rin	hair, fur, feather, down	2	4
銅	14	5	形声 Phonetic	2	ドウ		doo	-	copper	-	1	0
猫	11	7	形声 Phonetic	3	ビョウ、ねこ	ミョウ	byoo	neko	cat	cat	1	1
髪	14	7	形声 Phonetic	3	ハツ、かみ		hatsu	kami	the hair	the hair	1	1
谷	7	2	象形 Pictographic	2	コク、たに	きわ	koku	tani	valley, dale, ravine; trough (of a wave); trough (in atmospheric pressure)	valley, dale, ravine; trough (of a wave); trough (in atmospheric pressure)	5	5
踊	14	7	形声 Phonetic	2	ヨウ、おど-る、おど-り		yoo	odo(ru), odo(ri)	dance; leap, skip; throb (the heart); act as a cat's-paw; double (the interest on a debt)	dance; leap, skip; throb (the heart); act as a cat's-paw; double (the interest on a debt). dancing; step	6	8
才	3	2	象形 Pictographic	3	サイ		sai	-	ability, talent, aptitude, genius, acumen, intelligence, wit; cubic foot; year, age; time; occasion; opportunity; limit; vicinity	-	15	0
湾	12	7	形声 Phonetic	2	ワン	ま	wan	-	gulf, bay, inlet	-	3	0
刷	8	4	会意 Com. Ideographic	2	サツ、す-る	はけ、ばけ	satsu	su(ru)	print	print	1	1
寺	6	2	形声 Phonetic	2	ジ、てら	シ	ji	tera	temple	temple	1	1
棒	12	6	形声 Phonetic	2	ボウ		boo	-	stick, cane, rod, pole, stake, pile, club, bar; line, dash	-	10	0
池	6	2	形声 Phonetic	3	チ、いけ		chi	ike	pond, pool, cistern, basin, reservoir	pond, pool, cistern, basin, reservoir	5	5
寒	12	3	会意 Com. Ideographic	3	カン、さむ-い		kan	samu(i)	midwinter, coldest season	cold, chilly	2	2
勇	9	4	形声 Phonetic	2	ユウ、いさ-む	ユ	yuu	isa(mu)	bravery,courage, heroism	cheer up, be in high spirits	3	2
祈	8	7	形声 Phonetic	2	キ、いの-る		ki	ino(ru)	pray; wish	pray; wish	2	2
雲	12	2	形声 Phonetic	2	ウン、くも		un	kumo	cloud	cloud	1	1
殿	13	7	会意 Com. Ideographic	2	デン、テン、との、どの	しんがり	den, ten	tono, dono	hall, mansion, palace, temple, rear guard	mister. lord; mansion, place. Mr.	5	5
綿	14	5	会意 Com. Ideographic	2	メン、わた		men	wata	cotton; cotton thread; cotton cloth	cotton, cotton wool	3	2
紅	9	6	形声 Phonetic	2	コウ、[ク]、べに、くれない		koo, [ku]	beni, kurenai	red, crimson	red, crimson; rouge, lipstick. deep red, crimson	1	6
氷	5	3	象形 Pictographic	2	ヒョウ、こおり、ひ	こお	hyoo	koori, hi	freeze; be frozen over; congeal	ice; shaved ice. hail	3	3
永	5	5	象形 Pictographic	2	エイ、なが-い		ei	naga(i)	long, lengthy	long, lengthy	2	2
暑	12	3	形声 Phonetic	3	ショ、あつ-い		sho	atsu(i)	summer heat	hot, warm, sultry	1	3
咲	9	7	形声 Phonetic	2	さ-く		-	sa(ku)	-	bloom, blossom	0	2
脂	10	7	形声 Phonetic	2	シ、あぶら		shi	abura	fat, rouge	fat, grease, tallow, blubber, lard, suet	2	6
灯	6	4	形声 Phonetic	2	トウ、ひ	ドン、ともしび、あかし	too	hi	lamp, light; counter for lights	a light	3	1
叫	6	7	形声 Phonetic	2	キョウ、さけ-ぶ		kyoo	sake(bu)	shout, exclaim, cry, yell, roar, howl; cry for, clamor for, advocate	shout, exclaim, cry, yell, roar, howl; cry for, clamor for, advocate	9	9
辛	7	7	象形 Pictographic	2	シン、から-い	つら、づら	shin	kara(i)	H, eighth	hot, acrid, sharp; salty; bitter, trying; harsh, severe	2	8
械	11	4	形声 Phonetic	2	カイ		kai	-	fetters; machine; instrument	-	3	0
竹	6	1	象形 Pictographic	2	チク、たけ		chiku	take	bamboo	bamboo; bamboo wind instrument	1	2
匹	4	7	象形 Pictographic	2	ヒツ、ひき	ピキ	hitsu	hiki	head, counter (small animals); roll of cloth	head, counter (small animals); roll of cloth	3	3
鉱	13	5	形声 Phonetic	2	コウ	あらがね	koo	-	ore	-	1	0
晩	12	6	形声 Phonetic	3	バン		ban	-	evening, night; the end of all things; late	-	4	0
岩	8	2	象形 Pictographic	2	ガン、いわ		gan	iwa	rock, crag; reef	rock, crag; reef	3	3
乾	11	7	会意 Com. Ideographic	2	カン、かわ-く、かわ-かす	いぬい、ほ、ぼ	kan	kawa(ku), kawa(kasu)	heaven; emperor	dry, dry up; be dry; desiccate	2	4
飯	12	4	形声 Phonetic	4	ハン、めし	いい	han	meshi	cooked rice; meal; food	cooked rice; meal; food, livelihood	3	4
塗	13	7	形声 Phonetic	2	ト、ぬ-る	まみ	to	nu(ru)	paint; plaster; daub, lacquer	paint; plaster; daub, lacquer	4	4
肌	6	7	形声 Phonetic	2	はだ	キ	-	hada	-	skin, body; grain, texture; disposition	0	5
詞	12	6	形声 Phonetic	2	シ	ことば	shi	-	words; poetry	-	2	0
拾	9	3	形声 Phonetic	2	シュウ、ジュウ、ひろ-う		shuu, juu	hiro(u)	ten	pick up, gather; find; set (type); go on foot	1	5
仏	4	5	形声 Phonetic	2	ブツ、ほとけ	フツ	butsu	hotoke	Buddha, Buddhism	Buddha; merciful person; Buddhist image; the dead	2	4
溶	13	7	形声 Phonetic	2	ヨウ、と-ける、と-かす、と-く		yoo	to(keru), to(kasu), to(ku)	melt, dissolve, thaw	melt, dissolve, thaw. liquefy, melt	3	5
偉	12	7	形声 Phonetic	3	イ、えら-い		i	era(i)	greatness	great, famous, excellent, remarkable	1	4
軒	10	7	形声 Phonetic	2	ケン、のき		ken	noki	house counter	eaves	1	1
汗	6	7	形声 Phonetic	2	カン、あせ		kan	ase	be sweaty	perspiration	1	1
磨	16	7	形声 Phonetic	2	マ、みが-く		ma	miga(ku)	polish, scour; shine (shoes); brush (teeth); improve (skill), cultivate (character), train (the mind)	polish, scour; shine (shoes); brush (teeth); improve (skill), cultivate (character), train (the mind)	7	7
靴	13	7	形声 Phonetic	3	カ、くつ		ka	kutsu	shoes	shoes, boots	1	2
菓	11	7	形声 Phonetic	2	カ		ka	-	cakes; fruit	-	2	0
泥	8	7	形声 Phonetic	2	デイ、どろ	なず	dei	doro	mud, mire	mud, mire, dirt, slush; disgrace	2	5
鼻	14	3	形声 Phonetic	2	ビ、はな		bi	hana	nasal	nose; snout, muzzle	1	3
忙	6	7	形声 Phonetic	3	ボウ、いそが-しい		boo	isoga(shii)	busy, occupied	busy, occupied	2	2
偶	11	7	形声 Phonetic	3	グウ		guu	-	even number; couple, man and wife; friend; same kind; doll	-	6	0
粒	11	7	形声 Phonetic	2	リュウ、つぶ		ryuu	tsubu	grain, drop	grain, drop; counter for tiny particles	2	3
京	8	2	象形 Pictographic	4	キョウ、ケイ	キン	kyoo, kei	-	ten quadrillion; captital, metropolis; Kyoto	-	4	0
湖	12	3	形声 Phonetic	2	コ、みずうみ		ko	mizuumi	lake	lake	1	1
恥	10	7	会意 Com. Ideographic	3	チ、は-じる、はじ、は-じらう、は-ずかしい		chi	ha(jiru), haji, ha(jirau), ha(zukashii)	shame, dishonor, disgrace, humiliation, insult	shame, dishonor, disgrace, humiliation, insult. feel ashamed. feel shy, be coy, be bashful, blush. bashful, ashamed, coy; disgraceful, shameful	5	15
隅	12	7	形声 Phonetic	2	グウ、すみ		guu	sumi	corner	corner, nook	1	2
皿	5	3	象形 Pictographic	2	さら		-	sara	-	dish; a helping; a course	0	3
湿	12	7	会意 Com. Ideographic	2	シツ、しめ-る、しめ-す		shitsu	shime(ru), shime(su)	dampness, moisture; itch	get damp, get moist, get wet. wet, moisten, dampen	3	6
麦	7	2	会意 Com. Ideographic	2	バク、むぎ		baku	mugi	wheat, barley, oats, rye	wheat, barley, oats, rye	4	4
塔	12	7	形声 Phonetic	2	トウ		too	-	tower, pagoda, steeple, obelisk, monument	-	5	0
糸	6	1	会意 Com. Ideographic	2	シ、いと		shi	ito	thread; one ten-thousandth of a hair	thread, yarn; gut; string (of a violin); (fish) line	2	5
枝	8	5	形声 Phonetic	2	シ、えだ		shi	eda	branch, bow, twig, limb	branch, bow, twig, limb	4	4
符	11	7	形声 Phonetic	2	フ		fu	-	sign, mark, tally; charm, amulet	-	5	0
沸	8	7	形声 Phonetic	2	フツ、わ-く、わ-かす		futsu	wa(ku), wa(kasu)	boil, get hot; ferment; seethe; be in an uproar; gush out; grow, breed, be hatched	boil, get hot; ferment; seethe; be in an uproar; gush out; grow, breed, be hatched. heat up (the bath); melt	9	11
胃	9	4	会意 Com. Ideographic	2	イ		i	-	stomach; paunch, crop, craw	-	4	0
鈍	12	7	形声 Phonetic	2	ドン、にぶ-い、にぶ-る		don	nibu(i), nibu(ru)	dullness, slowness, foolishness	dull, slow; blunt (tool); dim (light); thick (voice). become dull, weaken	3	7
蒸	13	6	形声 Phonetic	2	ジョウ、む-す、む-れる、む-らす		joo	mu(su), mu(reru), mu(rasu)	steam, heat up (with steam); be close, be sultry; foment, poultice	steam, heat up (with steam); be close, be sultry; foment, poultice. be stuffy, get musty; moulder, heat. cook by steam	6	11
畜	10	7	会意 Com. Ideographic	2	チク		chiku	-	domesticated fowl and animals	-	1	0
